LECROYWR610Zi,62129,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Nov-2021 10:54:01,0                 
Time,Ampl
1.277568,4.99256
1.278568,4.99256
1.279568,4.99256
1.280568,4.99256
1.281568,5.02577
1.282568,4.99256
1.283568,4.99256
1.284568,4.99256
1.285568,4.99256
1.286568,5.02577
1.287568,4.95935
1.288568,4.95935
1.289568,4.99256
1.290568,4.99256
1.291568,4.99256
1.292568,4.99256
1.293568,4.99256
1.294568,5.02577
1.295568,4.99256
1.296568,4.99256
1.297568,4.99256
1.298568,4.99256
1.299568,4.95935
1.300568,5.02577
1.301568,4.95935
1.302568,4.99256
1.303568,5.02577
1.304568,4.99256
1.305568,4.99256
1.306568,4.99256
1.307568,4.99256
1.308568,4.99256
1.309568,4.99256
1.310568,5.02577
1.311568,4.99256
1.312568,4.99256
1.313568,4.99256
1.314568,4.99256
1.315568,4.99256
1.316568,4.99256
1.317568,4.99256
1.318568,4.99256
1.319568,4.99256
1.320568,4.99256
1.321568,5.02577
1.322568,4.99256
1.323568,4.99256
1.324568,4.99256
1.325568,4.99256
1.326568,4.99256
1.327568,5.02577
1.328568,5.02577
1.329568,4.99256
1.330568,4.99256
1.331568,4.99256
1.332568,4.99256
1.333568,4.99256
1.334568,4.99256
1.335568,5.02577
1.336568,4.99256
1.337568,5.02577
1.338568,4.99256
1.339568,5.02577
1.340568,4.99256
1.341568,5.02577
1.342568,5.02577
1.343568,4.99256
1.344568,4.99256
1.345568,5.02577
1.346568,4.99256
1.347568,4.95935
1.348568,4.99256
1.349568,4.99256
1.350568,4.99256
1.351568,5.05898
1.352568,4.99256
1.353568,4.99256
1.354568,4.99256
1.355568,4.99256
1.356568,4.99256
1.357568,4.95935
1.358568,4.99256
1.359568,5.05898
1.360568,4.99256
1.361568,4.99256
1.362568,4.99256
1.363568,4.99256
1.364568,4.99256
1.365568,4.99256
1.366568,4.92614
1.367568,4.95935
1.368568,4.99256
1.369568,4.99256
1.370568,4.95935
1.371568,4.99256
1.372568,4.99256
1.373568,4.99256
1.374568,5.02577
1.375568,4.99256
1.376568,4.99256
1.377568,4.99256
1.378568,4.99256
1.379568,4.99256
1.380568,4.99256
1.381568,4.99256
1.382568,4.99256
1.383568,5.05898
1.384568,4.99256
1.385568,4.99256
1.386568,4.95935
1.387568,5.02577
1.388568,5.05898
1.389568,4.99256
1.390568,4.99256
1.391568,4.99256
1.392568,5.05898
1.393568,5.02577
1.394568,4.95935
1.395568,4.95935
1.396568,4.99256
1.397568,4.99256
1.398568,5.02577
1.399568,4.95935
1.400568,4.99256
1.401568,4.99256
1.402568,4.99256
1.403568,4.95935
1.404568,4.99256
1.405568,4.99256
1.406568,4.99256
1.407568,4.99256
1.408568,4.99256
1.409568,4.99256
1.410568,4.99256
1.411568,4.99256
1.412568,4.99256
1.413568,5.02577
1.414568,4.99256
1.415568,4.99256
1.416568,4.99256
1.417568,4.95935
1.418568,4.99256
1.419568,4.99256
1.420568,4.99256
1.421568,4.99256
1.422568,4.99256
1.423568,5.02577
1.424568,4.95935
1.425568,4.99256
1.426568,4.99256
1.427568,4.99256
1.428568,4.99256
1.429568,4.99256
1.430568,4.99256
1.431568,4.99256
1.432568,4.99256
1.433568,4.99256
1.434568,5.02577
1.435568,4.99256
1.436568,4.99256
1.437568,4.99256
1.438568,4.99256
1.439568,4.99256
1.440568,4.99256
1.441568,4.99256
1.442568,4.99256
1.443568,4.99256
1.444568,4.99256
1.445568,4.99256
1.446568,4.99256
1.447568,4.99256
1.448568,4.99256
1.449568,4.95935
1.450568,5.02577
1.451568,5.02577
1.452568,5.02577
1.453568,4.99256
1.454568,5.02577
1.455568,4.99256
1.456568,4.99256
1.457568,4.99256
1.458568,4.99256
1.459568,5.02577
1.460568,4.99256
1.461568,4.99256
1.462568,4.99256
1.463568,4.99256
1.464568,4.99256
1.465568,4.99256
1.466568,4.99256
1.467568,5.02577
1.468568,4.99256
1.469568,4.99256
1.470568,4.99256
1.471568,4.95935
1.472568,4.99256
1.473568,4.99256
1.474568,5.02577
1.475568,4.99256
1.476568,5.02577
1.477568,4.99256
1.478568,5.02577
1.479568,5.02577
1.480568,4.99256
1.481568,4.99256
1.482568,4.99256
1.483568,4.99256
1.484568,4.99256
1.485568,4.99256
1.486568,4.99256
1.487568,4.99256
1.488568,4.99256
1.489568,4.99256
1.490568,4.99256
1.491568,4.99256
1.492568,4.99256
1.493568,4.99256
1.494568,4.99256
1.495568,4.99256
1.496568,5.02577
1.497568,4.95935
1.498568,4.99256
1.499568,4.99256
1.500568,5.02577
1.501568,4.95935
1.502568,4.99256
1.503568,4.99256
1.504568,4.95935
1.505568,4.99256
1.506568,5.02577
1.507568,4.95935
1.508568,4.99256
1.509568,4.95935
1.510568,4.99256
1.511568,4.99256
1.512568,4.95935
1.513568,4.99256
1.514568,4.99256
1.515568,5.02577
1.516568,5.02577
1.517568,4.99256
1.518568,4.99256
1.519568,4.99256
1.520568,4.99256
1.521568,4.99256
1.522568,4.99256
1.523568,4.99256
1.524568,4.95935
1.525568,4.99256
1.526568,4.99256
1.527568,4.99256
1.528568,5.02577
1.529568,4.99256
1.530568,4.99256
1.531568,4.99256
1.532568,4.99256
1.533568,4.95935
1.534568,4.99256
1.535568,5.02577
1.536568,4.99256
1.537568,5.02577
1.538568,4.95935
1.539568,4.99256
1.540568,4.99256
1.541568,4.99256
1.542568,4.99256
1.543568,4.99256
1.544568,4.99256
1.545568,4.99256
1.546568,4.95935
1.547568,4.95935
1.548568,4.99256
1.549568,4.99256
1.550568,4.99256
1.551568,4.95935
1.552568,4.99256
1.553568,5.02577
1.554568,4.99256
1.555568,4.99256
1.556568,4.99256
1.557568,5.02577
1.558568,4.99256
1.559568,4.99256
1.560568,0.177205
1.561568,0.077577
1.562568,0.077577
1.563568,0.0443677
1.564568,0.0443677
1.565568,4.89293
1.566568,4.95935
1.567568,4.99256
1.568568,4.99256
1.569568,4.95935
1.570568,4.92614
1.571568,4.95935
1.572568,4.92614
1.573568,4.95935
1.574568,4.99256
1.575568,5.02577
1.576568,4.95935
1.577568,4.95935
1.578568,4.99256
1.579568,4.99256
1.580568,4.99256
1.581568,4.99256
1.582568,4.99256
1.583568,4.99256
1.584568,4.99256
1.585568,4.99256
1.586568,4.95935
1.587568,5.02577
1.588568,4.99256
1.589568,4.99256
1.590568,4.99256
1.591568,4.99256
1.592568,4.99256
1.593568,4.99256
1.594568,4.99256
1.595568,4.99256
1.596568,5.02577
1.597568,4.99256
1.598568,4.95935
1.599568,5.02577
1.600568,4.99256
1.601568,4.99256
1.602568,4.95935
1.603568,5.02577
1.604568,4.99256
1.605568,4.99256
1.606568,4.95935
1.607568,4.99256
1.608568,4.99256
1.609568,4.99256
1.610568,4.99256
1.611568,4.99256
1.612568,4.95935
1.613568,4.99256
1.614568,4.99256
1.615568,4.99256
1.616568,4.99256
1.617568,4.92614
1.618568,4.99256
1.619568,4.99256
1.620568,4.99256
1.621568,5.02577
1.622568,4.99256
1.623568,4.99256
1.624568,4.99256
1.625568,4.99256
1.626568,4.99256
1.627568,4.99256
1.628568,4.99256
1.629568,4.99256
1.630568,4.95935
1.631568,4.99256
1.632568,4.95935
1.633568,4.99256
1.634568,5.02577
1.635568,4.92614
1.636568,4.99256
1.637568,4.99256
1.638568,4.99256
1.639568,4.99256
1.640568,4.99256
1.641568,5.02577
1.642568,4.99256
1.643568,0.0443677
1.644568,0.077577
1.645568,0.077577
1.646568,0.0443677
1.647568,0.110786
1.648568,0.077577
1.649568,0.0443677
1.650568,0.0111583
1.651568,0.0443677
1.652568,0.0111583
1.653568,0.0111583
1.654568,0.0111583
1.655568,0.0443677
1.656568,0.0111583
1.657568,0.0111583
1.658568,0.0111583
1.659568,0.0111583
1.660568,0.0443677
1.661568,0.0111583
1.662568,0.0443677
1.663568,0.0111583
1.664568,0.0111583
1.665568,0.0111583
1.666568,0.0111583
1.667568,0.0111583
1.668568,0.0111583
1.669568,0.0111583
1.670568,0.0111583
1.671568,0.0111583
1.672568,-0.022051
1.673568,0.0443677
1.674568,0.077577
1.675568,0.0111583
1.676568,0.0111583
1.677568,0.0111583
1.678568,0.0443677
1.679568,0.0111583
1.680568,0.0443677
1.681568,0.0111583
1.682568,4.89293
1.683568,4.92614
1.684568,4.99256
1.685568,4.95935
1.686568,4.99256
1.687568,4.95935
1.688568,4.99256
1.689568,4.99256
1.690568,4.99256
1.691568,4.99256
1.692568,4.99256
1.693568,0.143996
1.694568,0.0443677
1.695568,0.077577
1.696568,0.143996
1.697568,0.0443677
1.698568,0.0443677
1.699568,0.0111583
1.700568,0.0443677
1.701568,0.0443677
1.702568,0.0111583
1.703568,0.0111583
1.704568,0.0443677
1.705568,0.0443677
1.706568,0.0111583
1.707568,0.0111583
1.708568,0.0111583
1.709568,0.0111583
1.710568,0.0111583
1.711568,0.0111583
1.712568,0.0111583
1.713568,0.0111583
1.714568,0.0111583
1.715568,0.0111583
1.716568,0.0443677
1.717568,0.0443677
1.718568,0.0111583
1.719568,0.0111583
1.720568,0.0111583
1.721568,0.0111583
1.722568,0.0111583
1.723568,-0.022051
1.724568,0.0111583
1.725568,0.0111583
1.726568,0.0111583
1.727568,0.0111583
1.728568,0.0111583
1.729568,0.0111583
1.730568,0.0111583
1.731568,0.0111583
1.732568,0.0111583
1.733568,0.0111583
1.734568,0.0111583
1.735568,0.0443677
1.736568,0.0111583
1.737568,-0.022051
1.738568,0.0111583
1.739568,-0.022051
1.740568,0.0443677
1.741568,0.0111583
1.742568,0.0111583
1.743568,0.0111583
1.744568,0.0111583
1.745568,0.0111583
1.746568,0.0443677
1.747568,0.0111583
1.748568,0.0111583
1.749568,0.0443677
1.750568,0.0111583
1.751568,0.0111583
1.752568,0.0111583
1.753568,0.0111583
1.754568,4.89293
1.755568,4.89293
1.756568,4.92614
1.757568,4.95935
1.758568,4.95935
1.759568,4.92614
1.760568,4.99256
1.761568,4.95935
1.762568,4.95935
1.763568,4.99256
1.764568,4.99256
1.765568,4.99256
1.766568,4.99256
1.767568,4.99256
1.768568,4.99256
1.769568,4.99256
1.770568,4.99256
1.771568,4.99256
1.772568,4.99256
1.773568,5.02577
1.774568,4.99256
1.775568,4.99256
1.776568,4.99256
1.777568,4.99256
1.778568,4.99256
1.779568,4.99256
1.780568,4.99256
1.781568,4.99256
1.782568,4.99256
1.783568,4.99256
1.784568,4.99256
1.785568,4.99256
1.786568,5.02577
1.787568,5.02577
1.788568,4.95935
1.789568,4.99256
1.790568,4.95935
1.791568,4.99256
1.792568,4.99256
1.793568,4.99256
1.794568,4.99256
1.795568,4.99256
1.796568,5.02577
1.797568,4.95935
1.798568,4.99256
1.799568,4.99256
1.800568,4.99256
1.801568,5.02577
1.802568,4.95935
1.803568,4.92614
1.804568,4.99256
1.805568,4.99256
1.806568,4.99256
1.807568,4.99256
1.808568,4.99256
1.809568,4.99256
1.810568,4.99256
1.811568,4.99256
1.812568,5.02577
1.813568,4.99256
1.814568,4.99256
1.815568,4.99256
1.816568,4.99256
1.817568,5.02577
1.818568,4.99256
1.819568,4.99256
1.820568,4.99256
1.821568,4.99256
1.822568,4.99256
1.823568,4.99256
1.824568,4.95935
1.825568,4.99256
1.826568,5.02577
1.827568,4.99256
1.828568,4.99256
1.829568,4.95935
1.830568,4.99256
1.831568,5.02577
1.832568,4.99256
1.833568,4.99256
1.834568,4.99256
1.835568,4.99256
1.836568,4.99256
1.837568,4.99256
1.838568,4.99256
1.839568,4.99256
1.840568,4.99256
1.841568,4.99256
1.842568,4.99256
1.843568,5.02577
1.844568,4.99256
1.845568,4.99256
1.846568,4.99256
1.847568,4.99256
1.848568,4.95935
1.849568,5.02577
1.850568,4.99256
1.851568,4.99256
1.852568,4.99256
1.853568,4.99256
1.854568,5.02577
1.855568,5.02577
1.856568,4.99256
1.857568,4.99256
1.858568,5.02577
1.859568,4.95935
1.860568,4.99256
1.861568,4.99256
1.862568,4.99256
1.863568,4.92614
1.864568,4.99256
1.865568,4.95935
1.866568,4.95935
1.867568,4.99256
1.868568,4.99256
1.869568,4.99256
1.870568,4.99256
1.871568,4.92614
1.872568,4.95935
1.873568,4.99256
1.874568,4.99256
1.875568,4.92614
1.876568,5.02577
1.877568,4.99256
1.878568,4.99256
1.879568,4.99256
1.880568,4.99256
1.881568,4.99256
1.882568,0.110786
1.883568,0.077577
1.884568,0.110786
1.885568,0.077577
1.886568,0.0443677
1.887568,0.077577
1.888568,0.077577
1.889568,0.0111583
1.890568,0.077577
1.891568,0.0111583
1.892568,0.0111583
1.893568,0.0443677
1.894568,0.0111583
1.895568,0.0443677
1.896568,0.0443677
1.897568,0.0111583
1.898568,0.0111583
1.899568,0.0443677
1.900568,0.0443677
1.901568,0.0443677
1.902568,0.0443677
1.903568,0.0111583
1.904568,0.0111583
1.905568,4.89293
1.906568,4.92614
1.907568,4.95935
1.908568,4.92614
1.909568,4.95935
1.910568,4.99256
1.911568,4.95935
1.912568,4.92614
1.913568,4.92614
1.914568,4.95935
1.915568,4.92614
1.916568,4.99256
1.917568,4.95935
1.918568,4.99256
1.919568,4.99256
1.920568,4.99256
1.921568,4.95935
1.922568,4.99256
1.923568,4.95935
1.924568,4.99256
1.925568,4.95935
1.926568,4.99256
1.927568,5.02577
1.928568,4.95935
1.929568,4.99256
1.930568,5.02577
1.931568,4.99256
1.932568,4.99256
1.933568,4.99256
1.934568,4.95935
1.935568,4.99256
1.936568,4.95935
1.937568,4.99256
1.938568,4.99256
1.939568,4.99256
1.940568,5.02577
1.941568,4.99256
1.942568,4.99256
1.943568,4.95935
1.944568,4.99256
1.945568,4.99256
1.946568,5.02577
1.947568,4.99256
1.948568,4.99256
1.949568,4.99256
1.950568,4.99256
1.951568,5.02577
1.952568,4.99256
1.953568,4.99256
1.954568,4.99256
1.955568,4.99256
1.956568,4.95935
1.957568,5.02577
1.958568,4.99256
1.959568,5.02577
1.960568,4.99256
1.961568,4.99256
1.962568,4.99256
1.963568,5.02577
1.964568,5.02577
1.965568,4.99256
1.966568,4.95935
1.967568,4.99256
1.968568,4.99256
1.969568,4.95935
1.970568,5.05898
1.971568,4.99256
1.972568,4.99256
1.973568,4.99256
1.974568,5.02577
1.975568,4.99256
1.976568,4.99256
1.977568,4.99256
1.978568,4.99256
1.979568,4.99256
1.980568,4.99256
1.981568,5.02577
1.982568,4.92614
1.983568,4.99256
1.984568,4.95935
1.985568,4.99256
1.986568,4.99256
1.987568,5.02577
1.988568,4.99256
1.989568,4.99256
1.990568,4.95935
1.991568,4.99256
1.992568,4.99256
1.993568,4.99256
1.994568,5.02577
1.995568,4.95935
1.996568,4.99256
1.997568,4.99256
1.998568,5.05898
1.999568,4.99256
2.000568,4.99256
2.001568,4.99256
2.002568,4.99256
2.003568,4.99256
2.004568,4.99256
2.005568,4.99256
2.006568,4.99256
2.007568,5.02577
2.008568,5.02577
2.009568,5.02577
2.010568,4.99256
2.011568,5.02577
2.012568,4.99256
2.013568,5.02577
2.014568,4.99256
2.015568,5.02577
2.016568,4.99256
2.017568,4.99256
2.018568,4.99256
2.019568,4.92614
2.020568,4.99256
2.021568,4.99256
2.022568,4.99256
2.023568,4.99256
2.024568,4.99256
2.025568,4.99256
2.026568,4.99256
2.027568,5.02577
2.028568,4.99256
2.029568,5.02577
2.030568,4.99256
2.031568,4.99256
2.032568,4.99256
2.033568,4.99256
2.034568,4.99256
2.035568,5.02577
2.036568,4.99256
2.037568,5.05898
2.038568,4.99256
2.039568,4.95935
2.040568,4.99256
2.041568,4.99256
2.042568,4.95935
2.043568,5.05898
2.044568,4.95935
2.045568,5.02577
2.046568,4.99256
2.047568,4.99256
2.048568,5.02577
2.049568,4.99256
2.050568,4.99256
2.051568,4.99256
2.052568,4.99256
2.053568,4.99256
2.054568,4.99256
2.055568,4.99256
2.056568,4.99256
2.057568,4.99256
2.058568,5.02577
2.059568,4.99256
2.060568,4.99256
2.061568,5.02577
2.062568,4.95935
2.063568,4.95935
2.064568,4.99256
2.065568,4.99256
2.066568,5.02577
2.067568,4.99256
2.068568,4.99256
2.069568,4.99256
2.070568,4.99256
2.071568,4.99256
2.072568,4.99256
2.073568,4.99256
2.074568,4.99256
2.075568,4.99256
2.076568,4.95935
2.077568,5.05898
2.078568,5.02577
2.079568,4.99256
2.080568,4.92614
2.081568,4.99256
2.082568,4.99256
2.083568,5.02577
2.084568,4.99256
2.085568,4.99256
2.086568,4.99256
2.087568,5.02577
2.088568,4.99256
2.089568,4.99256
2.090568,5.02577
2.091568,5.02577
2.092568,5.02577
2.093568,4.99256
2.094568,4.99256
2.095568,4.99256
2.096568,4.99256
2.097568,0.110786
2.098568,0.077577
2.099568,0.077577
2.100568,0.0443677
2.101568,0.077577
2.102568,0.0443677
2.103568,0.0443677
2.104568,0.077577
2.105568,0.077577
2.106568,0.0443677
2.107568,0.0111583
2.108568,0.0443677
2.109568,0.0111583
2.110568,0.0111583
2.111568,-0.022051
2.112568,-0.022051
2.113568,0.0111583
2.114568,0.0111583
2.115568,0.0111583
2.116568,0.0443677
2.117568,0.0111583
2.118568,0.0111583
2.119568,0.0443677
2.120568,0.0111583
2.121568,0.0111583
2.122568,0.0111583
2.123568,0.0443677
2.124568,0.0111583
2.125568,0.0111583
2.126568,0.077577
2.127568,0.0111583
2.128568,0.0443677
2.129568,0.0111583
2.130568,0.0111583
2.131568,0.0111583
2.132568,0.0111583
2.133568,0.0111583
2.134568,0.0111583
2.135568,0.0111583
2.136568,0.0111583
2.137568,4.85972
2.138568,4.92614
2.139568,4.92614
2.140568,4.95935
2.141568,4.92614
2.142568,4.92614
2.143568,4.95935
2.144568,4.95935
2.145568,4.92614
2.146568,4.95935
2.147568,4.99256
2.148568,4.95935
2.149568,4.99256
2.150568,4.95935
2.151568,4.99256
2.152568,4.99256
2.153568,4.99256
2.154568,4.99256
2.155568,4.99256
2.156568,4.99256
2.157568,4.99256
2.158568,4.99256
2.159568,4.99256
2.160568,4.92614
2.161568,4.99256
2.162568,4.99256
2.163568,4.99256
2.164568,4.99256
2.165568,4.99256
2.166568,4.99256
2.167568,4.99256
2.168568,4.99256
2.169568,5.02577
2.170568,4.95935
2.171568,5.02577
2.172568,4.95935
2.173568,5.02577
2.174568,4.95935
2.175568,4.95935
2.176568,4.99256
2.177568,4.99256
2.178568,4.99256
2.179568,4.92614
2.180568,4.99256
2.181568,4.99256
2.182568,5.02577
2.183568,4.92614
2.184568,4.99256
2.185568,5.02577
2.186568,4.99256
2.187568,4.99256
2.188568,0.210414
2.189568,0.077577
2.190568,0.143996
2.191568,0.110786
2.192568,0.0443677
2.193568,0.077577
2.194568,0.0443677
2.195568,0.077577
2.196568,0.0443677
2.197568,0.0111583
2.198568,0.0443677
2.199568,0.0443677
2.200568,0.0443677
2.201568,0.0111583
2.202568,0.0111583
2.203568,0.0111583
2.204568,0.0443677
2.205568,-0.022051
2.206568,0.0443677
2.207568,0.0111583
2.208568,0.0111583
2.209568,0.0111583
2.210568,0.0443677
2.211568,0.0111583
2.212568,0.0111583
2.213568,0.0111583
2.214568,0.0111583
2.215568,-0.022051
2.216568,0.0111583
2.217568,0.0111583
2.218568,0.0443677
2.219568,0.0443677
2.220568,-0.022051
2.221568,0.0111583
2.222568,0.0443677
2.223568,0.0111583
2.224568,0.0111583
2.225568,0.0111583
2.226568,0.0443677
2.227568,0.0111583
2.228568,0.0443677
2.229568,0.0443677
2.230568,0.0111583
2.231568,0.0111583
2.232568,0.0111583
2.233568,0.0111583
2.234568,0.0111583
2.235568,0.0111583
2.236568,0.0111583
2.237568,0.0111583
2.238568,0.0443677
2.239568,0.0111583
2.240568,0.0111583
2.241568,0.0443677
2.242568,0.0443677
2.243568,0.0111583
2.244568,-0.022051
2.245568,0.0111583
2.246568,0.0111583
2.247568,0.0443677
2.248568,-0.022051
2.249568,0.0443677
2.250568,0.0111583
2.251568,0.0443677
2.252568,0.0111583
2.253568,0.0111583
2.254568,-0.022051
2.255568,0.0111583
2.256568,-0.022051
2.257568,-0.022051
2.258568,0.0111583
2.259568,0.0443677
2.260568,0.0111583
2.261568,0.0111583
2.262568,-0.022051
2.263568,0.0111583
2.264568,0.0111583
2.265568,0.0111583
2.266568,0.0111583
2.267568,0.0111583
2.268568,0.0443677
2.269568,-0.022051
2.270568,0.0111583
2.271568,0.0111583
2.272568,0.0111583
2.273568,0.0111583
2.274568,0.0111583
2.275568,0.0111583
2.276568,0.0443677
2.277568,0.0443677
2.278568,0.0111583
2.279568,0.0111583
2.280568,0.0443677
2.281568,0.0111583
2.282568,0.0111583
2.283568,0.0111583
2.284568,0.0111583
2.285568,0.0111583
2.286568,0.0443677
2.287568,-0.022051
2.288568,-0.022051
2.289568,0.0111583
2.290568,-0.022051
2.291568,0.0111583
2.292568,0.0111583
2.293568,0.0111583
2.294568,0.0111583
2.295568,0.0111583
2.296568,0.0111583
2.297568,0.0111583
2.298568,0.077577
2.299568,0.0443677
2.300568,0.0111583
2.301568,0.0111583
2.302568,0.0111583
2.303568,0.0111583
2.304568,0.0111583
2.305568,0.0111583
2.306568,0.0443677
2.307568,0.0111583
2.308568,0.0443677
2.309568,0.0111583
2.310568,0.0111583
2.311568,0.0111583
2.312568,0.0111583
2.313568,0.077577
2.314568,0.0111583
2.315568,-0.022051
2.316568,4.85972
2.317568,4.89293
2.318568,4.95935
2.319568,4.92614
2.320568,4.92614
2.321568,4.92614
2.322568,4.99256
2.323568,4.99256
2.324568,4.95935
2.325568,4.95935
2.326568,4.99256
2.327568,4.99256
2.328568,4.99256
2.329568,4.95935
2.330568,4.99256
2.331568,4.92614
2.332568,4.99256
2.333568,4.95935
2.334568,4.99256
2.335568,0.0443677
2.336568,0.077577
2.337568,0.0111583
2.338568,0.077577
2.339568,0.077577
2.340568,0.0443677
2.341568,0.0443677
2.342568,0.0443677
2.343568,0.0443677
2.344568,0.0443677
2.345568,0.077577
2.346568,0.0443677
2.347568,0.0111583
2.348568,0.0443677
2.349568,0.0111583
2.350568,0.0111583
2.351568,0.0111583
2.352568,0.0111583
2.353568,0.0443677
2.354568,0.0111583
2.355568,0.0443677
2.356568,-0.022051
2.357568,-0.022051
2.358568,0.0111583
2.359568,0.0111583
2.360568,0.0443677
2.361568,0.0111583
2.362568,0.0111583
2.363568,0.0111583
2.364568,0.0111583
2.365568,0.0111583
2.366568,0.0111583
2.367568,-0.022051
2.368568,0.0111583
2.369568,0.0443677
2.370568,0.0443677
2.371568,0.0111583
2.372568,0.0111583
2.373568,0.0111583
2.374568,0.0111583
2.375568,0.0111583
2.376568,4.92614
2.377568,4.92614
2.378568,4.92614
2.379568,4.95935
2.380568,4.95935
2.381568,4.92614
2.382568,4.95935
2.383568,4.99256
2.384568,4.92614
2.385568,4.99256
2.386568,4.99256
2.387568,4.99256
2.388568,4.99256
2.389568,4.95935
2.390568,4.99256
2.391568,4.99256
2.392568,4.95935
2.393568,4.95935
2.394568,4.99256
2.395568,4.99256
2.396568,4.99256
2.397568,5.02577
2.398568,4.99256
2.399568,4.99256
2.400568,4.99256
2.401568,4.99256
2.402568,4.99256
2.403568,4.99256
2.404568,4.99256
2.405568,4.99256
2.406568,4.95935
2.407568,4.99256
2.408568,5.02577
2.409568,4.95935
2.410568,4.99256
2.411568,4.99256
2.412568,5.02577
2.413568,4.99256
2.414568,4.92614
2.415568,4.99256
2.416568,4.99256
2.417568,4.99256
2.418568,5.02577
2.419568,4.99256
2.420568,4.99256
2.421568,4.95935
2.422568,4.99256
2.423568,5.02577
2.424568,4.99256
2.425568,5.02577
2.426568,4.99256
2.427568,4.99256
2.428568,5.02577
2.429568,4.99256
2.430568,4.99256
2.431568,4.99256
2.432568,4.99256
2.433568,4.99256
2.434568,5.05898
2.435568,4.99256
2.436568,4.99256
2.437568,4.99256
2.438568,4.95935
2.439568,4.95935
2.440568,5.02577
2.441568,4.99256
2.442568,4.99256
2.443568,4.95935
2.444568,4.99256
2.445568,4.99256
2.446568,5.02577
2.447568,4.99256
2.448568,4.99256
2.449568,4.99256
2.450568,4.99256
2.451568,4.99256
2.452568,4.95935
2.453568,4.99256
2.454568,4.99256
2.455568,4.99256
2.456568,4.99256
2.457568,4.92614
2.458568,4.99256
2.459568,4.99256
2.460568,5.02577
2.461568,4.99256
2.462568,4.99256
2.463568,5.02577
2.464568,4.99256
2.465568,5.02577
2.466568,4.99256
2.467568,4.99256
2.468568,4.99256
2.469568,4.99256
2.470568,4.99256
2.471568,4.99256
2.472568,4.99256
2.473568,4.99256
2.474568,5.02577
2.475568,4.99256
2.476568,4.99256
2.477568,4.99256
2.478568,4.99256
2.479568,4.99256
2.480568,4.99256
2.481568,4.99256
2.482568,4.99256
2.483568,4.95935
2.484568,4.95935
2.485568,5.02577
2.486568,4.99256
2.487568,4.99256
2.488568,4.99256
2.489568,4.99256
2.490568,5.02577
2.491568,4.99256
2.492568,5.02577
2.493568,5.02577
2.494568,4.99256
2.495568,4.99256
2.496568,4.99256
2.497568,4.99256
2.498568,4.99256
2.499568,4.95935
2.500568,4.95935
